en,fr,it,de,es,ko,kana
"Here, here, take your stuff. Thanks for shopping with us!","Et voilà, et voilà. Merci beaucoup.",Ecco a te! Grazie!,"Hier, bitte! Herzlichen Dank für deinen Einkauf!",Aquí tienes. ¡Muchas gracias y disfruta de tu compra!,자 자 여기 있어요 고마워요,さあ　さあ　どうぞ ありがとうねえ
"No, no, you simply can’t put any more dolls into the PC.",Vous ne pouvez pas en stocker davantage dans votre PC !,Oh! Hai raggiunto il limite per questo oggetto!,Huch! Dafür hast du leider nicht mehr genug Platz auf deinem Geheim-PC...,"Bueno, bueno... Pero si ya no te caben más en el PC, alma de cántaro.",이런 그렇게 많이 PC에 들어가지 않아요,あら　あら　そんなには パソコンに　はいらない　ですよう
"No, no, I’m sorry to say that you just don’t have the money right now.","Allons, allons. Vous n’avez pas assez d’argent.","Mi dispiace, ma non hai abbastanza soldi.","Tut mir leid, aber du hast nicht genug Geld dabei!","Uy, uy, uy... Pero si no tienes suficientes cuartos, calamidad.",미안해요 돈이 부족한 것 같아요,ごめんなさいねえ おかねが　たりないみたいよ
[~ 162],[~ 162],[~ 162],[~ 162],[~ 162],[~ 162],[~ 162]
[~ 163],[~ 163],[~ 163],[~ 163],[~ 163],[~ 163],[~ 163]
[~ 164],[~ 164],[~ 164],[~ 164],[~ 164],[~ 164],[~ 164]
[~ 165],[~ 165],[~ 165],[~ 165],[~ 165],[~ 165],[~ 165]
[~ 166],[~ 166],[~ 166],[~ 166],[~ 166],[~ 166],[~ 166]
[~ 167],[~ 167],[~ 167],[~ 167],[~ 167],[~ 167],[~ 167]
[~ 168],[~ 168],[~ 168],[~ 168],[~ 168],[~ 168],[~ 168]
[~ 169],[~ 169],[~ 169],[~ 169],[~ 169],[~ 169],[~ 169]
[~ 170],[~ 170],[~ 170],[~ 170],[~ 170],[~ 170],[~ 170]
[~ 171],[~ 171],[~ 171],[~ 171],[~ 171],[~ 171],[~ 171]
[~ 172],[~ 172],[~ 172],[~ 172],[~ 172],[~ 172],[~ 172]
[~ 173],[~ 173],[~ 173],[~ 173],[~ 173],[~ 173],[~ 173]
[~ 174],[~ 174],[~ 174],[~ 174],[~ 174],[~ 174],[~ 174]
[~ 175],[~ 175],[~ 175],[~ 175],[~ 175],[~ 175],[~ 175]
[~ 176],[~ 176],[~ 176],[~ 176],[~ 176],[~ 176],[~ 176]
[~ 177],[~ 177],[~ 177],[~ 177],[~ 177],[~ 177],[~ 177]
[~ 178],[~ 178],[~ 178],[~ 178],[~ 178],[~ 178],[~ 178]
[~ 179],[~ 179],[~ 179],[~ 179],[~ 179],[~ 179],[~ 179]
[~ 180],[~ 180],[~ 180],[~ 180],[~ 180],[~ 180],[~ 180]
[~ 181],[~ 181],[~ 181],[~ 181],[~ 181],[~ 181],[~ 181]
[~ 182],[~ 182],[~ 182],[~ 182],[~ 182],[~ 182],[~ 182]
[~ 183],[~ 183],[~ 183],[~ 183],[~ 183],[~ 183],[~ 183]
[~ 184],[~ 184],[~ 184],[~ 184],[~ 184],[~ 184],[~ 184]
[~ 185],[~ 185],[~ 185],[~ 185],[~ 185],[~ 185],[~ 185]
[~ 186],[~ 186],[~ 186],[~ 186],[~ 186],[~ 186],[~ 186]
[~ 187],[~ 187],[~ 187],[~ 187],[~ 187],[~ 187],[~ 187]
[~ 188],[~ 188],[~ 188],[~ 188],[~ 188],[~ 188],[~ 188]
"Welcome, welcome! Want me to teach your Pokémon a move in return for some BP?",Bienvenue ! Ça vous dirait que j’enseigne une capacité à un Pokémon contre des Points de Combat ?,"Benvenut[VAR GENDBR(00FF,0101)]oa! Vuoi insegnare una mossa a un Pokémon in cambio di PL?",Hallo! Soll ich einem deiner Pokémon im Tausch gegen GP eine Attacke beibringen?,¡Buenas! ¿Quieres que le enseñe un movimiento a alguno de tus Pokémon a cambio de PB?,어서 옵쇼~! 배틀포인트와 교환하여 기술을 배우게 할 건가요?,いらっしゃーせー！ バトルポイントと　ひきかえに わざを　おぼえさせやすかー？
Save up those Battle Points and come see me again!,Accumulez des Points de Combat et revenez me voir !,Torna a trovarci dopo aver messo da parte un po’ di PL!,"Schau mal wieder vorbei, wenn du GP ausgeben willst!",Necesitas conseguir más PB. ¡Pásate por aquí de nuevo cuando los tengas!,배틀포인트를 모아 다시 찾아 주세요~!,バトルポイントを　ためて また　おこしくだしゃーせー！
Which Pokémon do you want me to tutor?,À quel Pokémon voulez-vous l’apprendre ?,A quale Pokémon vuoi che la insegni?,Welchem Pokémon soll ich eine Attacke beibringen?,¿A qué Pokémon quieres que le enseñe un movimiento?,어떤 포켓몬에게 배우게 할 건가요?,どの　ポケモンに　おぼえさせやすか？
"[VAR PKNICK(0000)] wants to learn the move [VAR MOVE(0001)]. However, [VAR PKNICK(0000)] already knows four moves. Should a move be deleted and replaced with [VAR MOVE(0001)]?",[VAR PKNICK(0000)] veut apprendre [VAR MOVE(0001)]. Mais un Pokémon ne peut pas connaître plus de quatre capacités à la fois. Voulez-vous remplacer une capacité par [VAR MOVE(0001)] ?,"[VAR PKNICK(0000)] vorrebbe imparare [VAR MOVE(0001)], ma conosce già quattro mosse. Vuoi che ne dimentichi una e al suo posto impari [VAR MOVE(0001)]?","[VAR PKNICK(0000)] versucht, [VAR MOVE(0001)] zu erlernen. Aber [VAR PKNICK(0000)] kann nur maximal vier Attacken erlernen. Soll eine andere Attacke durch [VAR MOVE(0001)] ersetzt werden?",¡[VAR PKNICK(0000)] quiere aprender el movimiento [VAR MOVE(0001)]! Pero [VAR PKNICK(0000)] ya conoce cuatro movimientos. ¿Quieres sustituir uno de esos movimientos por [VAR MOVE(0001)]?,[VAR PKNICK(0000)][VAR 1900(0001)] 새로 [VAR MOVE(0001)][VAR 1900(0002)] 배우고 싶다... 그러나 [VAR PKNICK(0000)][VAR 1900(0001)] 기술을 4개 알고 있으므로 더 이상 배울 수 없다! [VAR MOVE(0001)] 대신 다른 기술을 잊게 하겠습니까?,[VAR PKNICK(0000)]は　あたらしく [VAR MOVE(0001)]を　おぼえたい…… しかし　[VAR PKNICK(0000)]は　わざを　４つ おぼえるので　せいいっぱいだ！ [VAR MOVE(0001)]の　かわりに ほかの　わざを　わすれさせますか？
Must-have items for your Secret Base! We’ve got your desks and chairs right here!,"Nous vendons ici tous les articles indispensables pour votre Base Secrète : des tables, mais aussi des tabourets !",Qui vendiamo articoli indispensabili per le Basi Segrete: tavoli e sgabelli!,"Ich verkaufe Tische und Hocker! Ein Muss für jeden, der eine Geheimbasis betreibt!",Pongo a tu disposición los artículos más indispensables para tu Base Secreta: ¡mesas y taburetes!,비밀기지 머스트 아이템! 책상과 의자를 팝니~다!,ひみつきち　マストアイテム！ つくえと　イスを　おうりしまーす！
Come again!,À bientôt !,Torna a trovarci!,Schau bald mal wieder vorbei!,"Hasta otra, entonces.",또 오세요!,また　きてね！
Anything else I can get you?,Voulez-vous autre chose ?,Posso fare altro per te?,Kann ich sonst noch was für dich tun?,"¿Estás interesad[VAR GENDBR(00FF,0101)]oa en alguna cosa más?",그 밖에 뭔가 필요한가요?,そのほかに　なにか　あります？
"[VAR ITEMPLUR1][VAR ITEM2(0000)], OK! And how many [VAR ITEMPLUR1][VAR ITEM2(0000)]?",Combien en voulez-vous ?,[VAR ITEM2(0000)]... Ok. Che quantità devo scrivere sull’ordine per questo articolo?,Ein [VAR ITEM2(0000)] soll es also sein? Wie viele Exemplare brauchst du?,Ajá... ¿Tenías en mente alguna cantidad de [VAR ITEMPLUR1][VAR ITEM2(0000)] en concreto?,[VAR ITEM2(0000)][VAR 1900(0002)] 몇 개 원하시나요?,[VAR ITEM2(0000)]を いくつ　ほしいですか？
"OK, I’ve got [VAR NUM2(0001)] [VAR ITEM2(0000)] for $[VAR NUM7(0002,002C)]. Does that sound right?","[VAR NUM2(0001)] [VAR ITEM2(0000)] ? Ça fera [VAR NUM7(0002,E07F)] $.","Allora [VAR NUM2(0001)] [VAR ITEM2(0000)]... Fanno [VAR NUM7(0002,002E)] $. Va bene?","[VAR NUM2(0001)] also? Das macht [VAR NUM7(0002,002E)] $. Einverstanden?","Así que [VAR NUM2(0001)] [VAR ITEM2(0000)], ¿no? Te saldría por [VAR NUM7(0002,E07F)]. ¿Te parece bien?","[VAR ITEM2(0000)] [VAR NUM2(0001)]개에 [VAR NUM7(0002,0000)]원입니다!","[VAR ITEM2(0000)] [VAR NUM2(0001)]コで　[VAR NUM7(0002,0000)]円に　なります！"
"OK, I’ve got [VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)] for $[VAR NUM7(0002,002C)]. Does that sound right?","[VAR NUM2(0001)] [VAR ITEM2(0000)] ? Ça fera [VAR NUM7(0002,E07F)] $.","Allora [VAR NUM2(0001)] [VAR ITEM2(0000)]... Fanno [VAR NUM7(0002,002E)] $. Va bene?","[VAR NUM2(0001)] also? Das macht [VAR NUM7(0002,002E)] $. Einverstanden?","Así que [VAR NUM2(0001)] [VAR ITEM2(0000)], ¿no? Te saldría por [VAR NUM7(0002,E07F)]. ¿Te parece bien?","[VAR ITEM2(0000)] [VAR NUM2(0001)]개에 [VAR NUM7(0002,0000)]원입니다!","[VAR ITEM2(0000)] [VAR NUM2(0001)]コで　[VAR NUM7(0002,0000)]円に　なります！"
And here you go! Thank you for shopping with us!,Merci beaucoup ! À bientôt !,Ecco a te! Ti ringrazio!,Die Firma dankt! Hier hast du deine Ware!,Pues ahí tienes. Da gusto hacer negocios contigo. ¡Muchas gracias!,네~에 여기 있습니다! 감사합니다!,はーい　どうぞ！ ありがとうございます！
You can’t put all that much in the PC!,Vous ne pouvez pas en stocker davantage dans votre PC !,Hai raggiunto il limite per questo oggetto!,Du hast keinen Platz dafür auf deinem Geheim-PC!,Me parece a mí que tu PC ya está lleno...,PC에는 그렇게 많이 안 들어가요!,パソコンには　そんなに はいり　きらない　ですよ！
"Hmm, looks like your wallet’s a little too thin for that kind of purchase!","Hum, vous n’avez pas assez d’argent !",Mmh... Non hai abbastanza soldi.,"Hm, wie bring ich dir das bloß schonend bei... Du hast nicht genügend Geld!",Creo que no tienes suficiente dinero...,으~음 돈이 부족해요,うーん　おかねが　たりないよ
[~ 202],[~ 202],[~ 202],[~ 202],[~ 202],[~ 202],[~ 202]
[~ 203],[~ 203],[~ 203],[~ 203],[~ 203],[~ 203],[~ 203]
[~ 204],[~ 204],[~ 204],[~ 204],[~ 204],[~ 204],[~ 204]
[~ 205],[~ 205],[~ 205],[~ 205],[~ 205],[~ 205],[~ 205]
[~ 206],[~ 206],[~ 206],[~ 206],[~ 206],[~ 206],[~ 206]
[~ 207],[~ 207],[~ 207],[~ 207],[~ 207],[~ 207],[~ 207]
[~ 208],[~ 208],[~ 208],[~ 208],[~ 208],[~ 208],[~ 208]
[~ 209],[~ 209],[~ 209],[~ 209],[~ 209],[~ 209],[~ 209]
[~ 210],[~ 210],[~ 210],[~ 210],[~ 210],[~ 210],[~ 210]
[~ 211],[~ 211],[~ 211],[~ 211],[~ 211],[~ 211],[~ 211]
[~ 212],[~ 212],[~ 212],[~ 212],[~ 212],[~ 212],[~ 212]
[~ 213],[~ 213],[~ 213],[~ 213],[~ 213],[~ 213],[~ 213]
[~ 214],[~ 214],[~ 214],[~ 214],[~ 214],[~ 214],[~ 214]
[~ 215],[~ 215],[~ 215],[~ 215],[~ 215],[~ 215],[~ 215]
[~ 216],[~ 216],[~ 216],[~ 216],[~ 216],[~ 216],[~ 216]
[~ 217],[~ 217],[~ 217],[~ 217],[~ 217],[~ 217],[~ 217]
[~ 218],[~ 218],[~ 218],[~ 218],[~ 218],[~ 218],[~ 218]
[~ 219],[~ 219],[~ 219],[~ 219],[~ 219],[~ 219],[~ 219]
[~ 220],[~ 220],[~ 220],[~ 220],[~ 220],[~ 220],[~ 220]
[~ 221],[~ 221],[~ 221],[~ 221],[~ 221],[~ 221],[~ 221]
[~ 222],[~ 222],[~ 222],[~ 222],[~ 222],[~ 222],[~ 222]
[~ 223],[~ 223],[~ 223],[~ 223],[~ 223],[~ 223],[~ 223]
[~ 224],[~ 224],[~ 224],[~ 224],[~ 224],[~ 224],[~ 224]
[~ 225],[~ 225],[~ 225],[~ 225],[~ 225],[~ 225],[~ 225]
[~ 226],[~ 226],[~ 226],[~ 226],[~ 226],[~ 226],[~ 226]
[~ 227],[~ 227],[~ 227],[~ 227],[~ 227],[~ 227],[~ 227]
[~ 228],[~ 228],[~ 228],[~ 228],[~ 228],[~ 228],[~ 228]
We’ve got plenty of goods to help you enjoy your life in your Secret Base!,"Moi, je vends des trucs pour rendre votre Base Secrète plus excitante !",Qui abbiamo un sacco di decorazioni per rendere la vita nelle Basi Segrete uno spasso!,"Ich verkaufe allerlei Sachen, die dir den Geheimbasen-Alltag schöner machen!","¡Hola, amiguit[VAR GENDBR(00FF,0101)]oa! Aquí tienes unos cuantos adornos para que tu Base Secreta tenga más vidilla. ¡Te van a encantar!",비밀기지 생활이 즐거워지는 굿즈가 가득해!,ひみつきち　ライフが たのしくなる　グッズ　いっぱいよ！
Enjoy your Secret Base life!,J’espère que vous vous amusez bien dans votre Base Secrète !,Vivi al massimo la tua Base Segreta!,Viel Spaß mit deiner Geheimbasis!,¡Ya verás lo bien que te lo vas a pasar en tu Base Secreta!,비밀기지를 즐겨줘!,ひみつきち　たのしんでね！
Anything more?,Vous voulez autre chose ?,Ti serve altro?,Sonst noch was?,¿Quieres algo más?,다른 건 어때?,ほかにも　いかが？
[VAR ITEMPLUR1][VAR ITEM2(0000)]! How many will you take?,Combien vous en voulez ?,"[VAR ITEMPLUR1][VAR ITEM2(0000)]... Ok. Quant[VAR GENDBR(0000,0101)]ie ne vuoi?",Das Item [VAR ITEM2(0000)] also. Wie viele Exemplare möchtest du kaufen?,¿Y cuántas unidades de [VAR ITEM2(0000)] quieres comprar?,[VAR ITEM2(0000)][VAR 1900(0006)]구나! 몇 개 사갈 거야?,[VAR ITEM2(0000)]ね！ いくつ　かっていく？
"So it’ll be [VAR NUM2(0001)] [VAR ITEM2(0000)]! That’s $[VAR NUM7(0002,002C)]. Sound OK?","[VAR NUM2(0001)] [VAR ITEM2(0000)]… Ça fera [VAR NUM7(0002,E07F)] $.","Allora [VAR NUM2(0001)] [VAR ITEM2(0000)]... Fanno [VAR NUM7(0002,002E)] $. D’accordo?","[VAR NUM2(0001)], alles klar. Das macht dann [VAR NUM7(0002,002E)] $. Greifst du zu?","Conque [VAR NUM2(0001)] [VAR ITEM2(0000)], ¿eh? Pues serán [VAR NUM7(0002,E07F)] $.","[VAR ITEM2(0000)][VAR 1900(0001)] [VAR NUM2(0001)]개에 [VAR NUM7(0002,0000)]원이야","[VAR ITEM2(0000)]は [VAR NUM2(0001)]コで　[VAR NUM7(0002,0000)]円　だよ？"
"So it’ll be [VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)]! That’s $[VAR NUM7(0002,002C)]. Sound OK?","[VAR NUM2(0001)] [VAR ITEM2(0000)]… Ça fera [VAR NUM7(0002,E07F)] $.","Allora [VAR NUM2(0001)] [VAR ITEM2(0000)]... Fanno [VAR NUM7(0002,002E)] $. D’accordo?","[VAR NUM2(0001)], alles klar. Das macht dann [VAR NUM7(0002,002E)] $. Greifst du zu?","Conque [VAR NUM2(0001)] [VAR ITEM2(0000)], ¿eh? Pues serán [VAR NUM7(0002,E07F)] $.","[VAR ITEM2(0000)][VAR 1900(0001)] [VAR NUM2(0001)]개에 [VAR NUM7(0002,0000)]원이야","[VAR ITEM2(0000)]は [VAR NUM2(0001)]コで　[VAR NUM7(0002,0000)]円　だよ？"
"Thank you, thank you!",Merci !!!,Grazie!,Danke schön!,¡Gracias por la compra!,고맙습니~다!,ありがとうございまーす！
"Even if you buy that many, you can’t fit them all in the PC, you know!",Ça ne rentrera pas dans votre PC !,Non hai abbastanza spazio nel PC!,Du hast keinen Platz dafür auf deinem Geheim-PC!,¡Uy! No vas a poder meter tanto cachivache en tu PC.,그렇게 많이 사도 PC에 들어가지 않아!,そんなに　かっても パソコンに　はいらないよ！
You’re too short on cash!,Vous n’avez pas assez d’argent !,Non hai abbastanza soldi!,Dafür hast du doch gar nicht genug Geld!,Oye... No tienes suficiente dinero...,돈 부족해~!,おかね　たりないよー！
[~ 238],[~ 238],[~ 238],[~ 238],[~ 238],[~ 238],[~ 238]
[~ 239],[~ 239],[~ 239],[~ 239],[~ 239],[~ 239],[~ 239]
[~ 240],[~ 240],[~ 240],[~ 240],[~ 240],[~ 240],[~ 240]
[~ 241],[~ 241],[~ 241],[~ 241],[~ 241],[~ 241],[~ 241]
[~ 242],[~ 242],[~ 242],[~ 242],[~ 242],[~ 242],[~ 242]
[~ 243],[~ 243],[~ 243],[~ 243],[~ 243],[~ 243],[~ 243]
[~ 244],[~ 244],[~ 244],[~ 244],[~ 244],[~ 244],[~ 244]
[~ 245],[~ 245],[~ 245],[~ 245],[~ 245],[~ 245],[~ 245]
[~ 246],[~ 246],[~ 246],[~ 246],[~ 246],[~ 246],[~ 246]
[~ 247],[~ 247],[~ 247],[~ 247],[~ 247],[~ 247],[~ 247]
[~ 248],[~ 248],[~ 248],[~ 248],[~ 248],[~ 248],[~ 248]
[~ 249],[~ 249],[~ 249],[~ 249],[~ 249],[~ 249],[~ 249]
[~ 250],[~ 250],[~ 250],[~ 250],[~ 250],[~ 250],[~ 250]
[~ 251],[~ 251],[~ 251],[~ 251],[~ 251],[~ 251],[~ 251]
[~ 252],[~ 252],[~ 252],[~ 252],[~ 252],[~ 252],[~ 252]
[~ 253],[~ 253],[~ 253],[~ 253],[~ 253],[~ 253],[~ 253]
[~ 254],[~ 254],[~ 254],[~ 254],[~ 254],[~ 254],[~ 254]
[~ 255],[~ 255],[~ 255],[~ 255],[~ 255],[~ 255],[~ 255]
[~ 256],[~ 256],[~ 256],[~ 256],[~ 256],[~ 256],[~ 256]
[~ 257],[~ 257],[~ 257],[~ 257],[~ 257],[~ 257],[~ 257]
[~ 258],[~ 258],[~ 258],[~ 258],[~ 258],[~ 258],[~ 258]
[~ 259],[~ 259],[~ 259],[~ 259],[~ 259],[~ 259],[~ 259]
[~ 260],[~ 260],[~ 260],[~ 260],[~ 260],[~ 260],[~ 260]
[~ 261],[~ 261],[~ 261],[~ 261],[~ 261],[~ 261],[~ 261]
[~ 262],[~ 262],[~ 262],[~ 262],[~ 262],[~ 262],[~ 262]
[~ 263],[~ 263],[~ 263],[~ 263],[~ 263],[~ 263],[~ 263]
[~ 264],[~ 264],[~ 264],[~ 264],[~ 264],[~ 264],[~ 264]
Welcome to Lilycove Department Store! Are you looking for anything in particular?,Bienvenue au Centre Commercial Nénucrique ! Désirez-vous voir nos articles ?,"Benvenut[VAR GENDBR(00FF,0101)]oa al Centro Commerciale di Alghepoli! Cosa desideri?",Willkommen im Einkaufszentrum von Seegrasulb City! Was kann ich für dich tun?,"¡Bienvenid[VAR GENDBR(00FF,0101)]oa al Centro Comercial de Calagua! ¿Puedo ayudarte en algo?",어서 오세요 해안백화점에! 쇼핑하시려는 건가요?,ようこそ　ミナモデパートへ！ おかいもの　ですね？
We look forward to seeing you again!,À très bientôt !,Torna a trovarci!,Beehre uns bald mal wieder!,Esperamos que vuelvas por aquí.,또 오세요!,また　どうぞ！
Is there any other way that we at Lilycove Department Store can be of service?,Puis-je vous être utile à autre chose ?,C’è altro che posso fare per te?,"Gibt es sonst noch etwas, womit ich dir behilflich sein kann?",¿Puedo ayudarte en algo más?,그 밖에 저희가 뭐 도와 드릴 건 없습니까?,その　ほかに　わたしどもで なにか　おちからに　なれることは？
And how many [VAR ITEMPLUR1][VAR ITEM2(0000)] can we assist you with today?,Combien vous en faut-il ?,"[VAR ITEMPLUR1][VAR ITEM2(0000)]! Quant[VAR GENDBR(0000,0101)]ie ne vuoi comprare?",Wie viele [VAR ITEMPLUR1][VAR ITEM2(0000)] möchtest du kaufen?,¿Cuántos [VAR ITEMPLUR1][VAR ITEM2(0000)] querrías?,[VAR ITEM2(0000)][VAR 1900(0002)] 몇 개 구입하시겠습니까?,[VAR ITEM2(0000)]を いくつ　おかいあげに　なりますか？
"Yes, [VAR GENDBR(00FF,0503)]sirma'am. For [VAR NUM2(0001)] [VAR ITEM2(0000)], your total will be $[VAR NUM7(0002,002C)]. Is that all right?","[VAR NUM2(0001)] [VAR ITEM2(0000)], cela fera [VAR NUM7(0002,E07F)] $.","[VAR NUM2(0001)] [VAR ITEM2(0000)]... Fanno [VAR NUM7(0002,002E)] $. Va bene?","[VAR NUM2(0001)] [VAR ITEM2(0000)], sehr wohl. Das macht [VAR NUM7(0002,002E)] $. In Ordnung?","Quieres llevarte [VAR NUM2(0001)] [VAR ITEM2(0000)], ¿no? Son [VAR NUM7(0002,E07F)] $. ¿Vale?","[VAR ITEM2(0000)][VAR 1900(0002)] [VAR NUM2(0001)]개 [VAR NUM7(0002,0000)]원에 구입하시겠습니까?","[VAR ITEM2(0000)]を　[VAR NUM2(0001)]コで [VAR NUM7(0002,0000)]円　おかいあげですか？"
"Yes, [VAR GENDBR(00FF,0503)]sirma'am. For [VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)], your total will be $[VAR NUM7(0002,002C)]. Is that all right?","[VAR NUM2(0001)] [VAR ITEM2(0000)], cela fera [VAR NUM7(0002,E07F)] $.","[VAR NUM2(0001)] [VAR ITEM2(0000)]... Fanno [VAR NUM7(0002,002E)] $. Va bene?","[VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)], sehr wohl. Das macht [VAR NUM7(0002,002E)] $. In Ordnung?","Quieres llevarte [VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)], ¿no? Son [VAR NUM7(0002,E07F)] $. ¿Vale?","[VAR ITEM2(0000)][VAR 1900(0002)] [VAR NUM2(0001)]개 [VAR NUM7(0002,0000)]원에 구입하시겠습니까?","[VAR ITEM2(0000)]を　[VAR NUM2(0001)]コで [VAR NUM7(0002,0000)]円　おかいあげですか？"
Thank you for shopping at Lilycove Department Store! We hope to see you again!,Merci beaucoup ! J’espère que vous en tirerez pleine satisfaction.,Grazie mille!,Hier ist deine Ware. Vielen Dank für deinen Einkauf!,Aquí tienes. ¡Muchas gracias!,네! 대단히 감사합니다,はい　まいど！ ありがとう　ございます
You won’t be able to fit that much in the PC!,Vous ne pouvez pas en stocker davantage dans votre PC !,Non hai abbastanza spazio nel PC!,"Es tut mir leid, aber du hast keinen Platz dafür auf deinem Geheim-PC!","Lo siento mucho, pero no puedes llevar más en tu PC.",그 이상은 PC에 안 들어가요!,それいじょう　パソコンに はいり　きらない　ですよ！
"Your funds won’t cover that amount, I’m afraid.",Vous n’avez pas assez d’argent !,Non hai abbastanza soldi!,"So peinlich es mir auch ist, aber du hast leider nicht genügend Geld dabei...",Lamento informarte de que no tienes suficiente dinero.,돈이 부족하시군요!,おかねが　たりないですよ！
Welcome to Lilycove Department Store! Are you looking for anything in particular?,Bienvenue au Centre Commercial Nénucrique ! Désirez-vous voir nos articles ?,"Benvenut[VAR GENDBR(00FF,0101)]oa al Centro Commerciale di Alghepoli! Cosa desideri?",Willkommen im Einkaufszentrum von Seegrasulb City! Was kann ich für dich tun?,"¡Bienvenid[VAR GENDBR(00FF,0101)]oa al Centro Comercial de Calagua! ¿Puedo ayudarte en algo?",어서 오세요 해안백화점에! 쇼핑하시려는 건가요?,ようこそ　ミナモデパートへ！ おかいもの　ですね？
We look forward to seeing you again!,À très bientôt !,Torna a trovarci!,Beehre uns bald mal wieder!,Esperamos que vuelvas por aquí.,또 오세요!,また　どうぞ！
Is there any other way that we at Lilycove Department Store can be of service?,Puis-je vous être utile à autre chose ?,C’è altro che posso fare per te?,"Gibt es sonst noch etwas, womit ich dir behilflich sein kann?",¿Puedo ayudarte en algo más?,그 밖에 저희가 뭐 도와 드릴 건 없습니까?,その　ほかに　わたしどもで なにか　おちからに　なれることは？
And how many [VAR ITEMPLUR1][VAR ITEM2(0000)] can we assist you with today?,Combien vous en faut-il ?,"[VAR ITEMPLUR1][VAR ITEM2(0000)]! Quant[VAR GENDBR(0000,0101)]ie ne vuoi?",Wie viele [VAR ITEMPLUR1][VAR ITEM2(0000)] möchtest du kaufen?,¿Cuántos [VAR ITEMPLUR1][VAR ITEM2(0000)] querrías?,[VAR ITEM2(0000)][VAR 1900(0002)] 몇 개 구입하시겠습니까?,[VAR ITEM2(0000)]を いくつ　おかいあげに　なりますか？
"Yes, [VAR GENDBR(00FF,0503)]sirma'am. For [VAR NUM2(0001)] [VAR ITEM2(0000)], your total will be $[VAR NUM7(0002,002C)]. Is that all right?","[VAR NUM2(0001)] [VAR ITEM2(0000)], cela fera [VAR NUM7(0002,E07F)] $.","Quindi, [VAR NUM2(0001)] [VAR ITEM2(0000)]... Fanno [VAR NUM7(0002,002E)] $. Va bene?","[VAR NUM2(0001)] [VAR ITEM2(0000)], sehr wohl. Das macht [VAR NUM7(0002,002E)] $. In Ordnung?","Quieres llevarte [VAR NUM2(0001)] [VAR ITEM2(0000)], ¿no? Son [VAR NUM7(0002,E07F)] $. ¿Vale?","[VAR ITEM2(0000)][VAR 1900(0002)] [VAR NUM2(0001)]개 [VAR NUM7(0002,0000)]원에 구입하시겠습니까?","[VAR ITEM2(0000)]を　[VAR NUM2(0001)]コで [VAR NUM7(0002,0000)]円　おかいあげですか？"
"Yes, [VAR GENDBR(00FF,0503)]sirma'am. For [VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)], your total will be $[VAR NUM7(0002,002C)]. Is that all right?","[VAR NUM2(0001)] [VAR ITEM2(0000)], cela fera [VAR NUM7(0002,E07F)] $.","Quindi, [VAR NUM2(0001)] [VAR ITEM2(0000)]... Fanno [VAR NUM7(0002,002E)] $. Va bene?","[VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)], sehr wohl. Das macht [VAR NUM7(0002,002E)] $. In Ordnung?","Quieres llevarte [VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)], ¿no? Son [VAR NUM7(0002,E07F)] $. ¿Vale?","[VAR ITEM2(0000)][VAR 1900(0002)] [VAR NUM2(0001)]개 [VAR NUM7(0002,0000)]원에 구입하시겠습니까?","[VAR ITEM2(0000)]を　[VAR NUM2(0001)]コで [VAR NUM7(0002,0000)]円　おかいあげですか？"
Thank you for shopping at Lilycove Department Store! We hope to see you again!,Merci beaucoup ! J’espère que vous en tirerez pleine satisfaction.,Grazie mille!,Hier ist deine Ware. Vielen Dank für deinen Einkauf!,Aquí tienes. ¡Muchas gracias!,네! 대단히 감사합니다,はい　まいど！ ありがとう　ございます
You won’t be able to fit that much in the PC!,Vous ne pouvez pas en stocker davantage dans votre PC !,Non hai abbastanza spazio nel PC!,"Es tut mir leid, aber du hast keinen Platz dafür auf deinem Geheim-PC!","Lo siento mucho, pero no puedes llevar más en tu PC.",그 이상은 PC에 안 들어가요!,それいじょう　パソコンに はいり　きらない　ですよ！
"Your funds won’t cover that amount, I’m afraid.",Vous n’avez pas assez d’argent !,Non hai abbastanza soldi!,"So peinlich es mir auch ist, aber du hast leider nicht genügend Geld dabei...",Lamento informarte de que no tienes suficiente dinero.,돈이 부족하시군요!,おかねが　たりないですよ！
Welcome to Lilycove Department Store! Are you looking for anything in particular?,Bienvenue au Centre Commercial Nénucrique ! Désirez-vous voir nos articles ?,"Benvenut[VAR GENDBR(00FF,0101)]oa al Centro Commerciale di Alghepoli! Cosa desideri?",Willkommen im Einkaufszentrum von Seegrasulb City! Was kann ich für dich tun?,"¡Bienvenid[VAR GENDBR(00FF,0101)]oa al Centro Comercial de Calagua! ¿Puedo ayudarte en algo?",어서 오세요 해안백화점에! 쇼핑하시려는 건가요?,ようこそ　ミナモデパートへ！ おかいもの　ですね？
