en,fr,it,de,es,ko,kana
Pearl String,Perle Triple,Trittiperla,Triperle,Sarta Perlas,경단진주,おだんごしんじゅ
Comet Shard,Morceau Comète,Pezzo Cometa,Kometstück,Fragmento Cometa,혜성조각,すいせいのかけら
Relic Copper,Vieux Sou,Soldantico,Alter Heller,Real Cobre,고대의동화,こだいのどうか
Relic Silver,Vieil Écu,Ducatantico,Alter Taler,Real Plata,고대의은화,こだいのぎんか
Relic Gold,Vieux Ducat,Doblonantico,Alter Dukat,Real Oro,고대의금화,こだいのきんか
Relic Vase,Vieux Vase,Vasantico,Alte Vase,Ánfora,고대의항아리,こだいのツボ
Relic Band,Vieux Bijou,Bracciantico,Alter Reif,Brazal,고대의팔찌,こだいのうでわ
Relic Statue,Vieux Santon,Statuantica,Alte Statue,Efigie Antigua,고대의석상,こだいのせきぞう
Relic Crown,Vieux Tortil,Coronantica,Alte Krone,Corona Antigua,고대의왕관,こだいのおうかん
Casteliacone,Glace Volute,Conostropoli,Stratos-Eis,Porcehelado,구름아이스,ヒウンアイス
Dire Hit 2,Muscle 2,Supercolpo 2,Angriffplus2,Directo 2,크리티컬커터2,クリティカット２
X Speed 2,Vitesse 2,Velocità X-2,X-Tempo2,Velocidad X 2,스피드업2,スピーダー２
X Sp. Atk 2,Atq. Spé. 2,Att. Sp. X-2,X-Spezial2,Especial X 2,스페셜업2,ＳＰアップ２
X Sp. Def 2,Déf. Spé. 2,Dif. Spec. X-2,X-Sp.-Vert.2,Def. Esp. X 2,스페셜가드2,ＳＰガード２
X Defense 2,Défense 2,Difesa X-2,X-Abwehr2,Defensa X 2,디펜드업2,ディフェンダー２
X Attack 2,Attaque 2,Attacco X-2,X-Angriff2,Ataque X 2,플러스파워2,プラスパワー２
X Accuracy 2,Précision 2,Precisione X-2,X-Treffer2,Precisión X 2,잘-맞히기2,ヨクアタール２
X Speed 3,Vitesse 3,Velocità X-3,X-Tempo3,Velocidad X 3,스피드업3,スピーダー３
X Sp. Atk 3,Atq. Spé. 3,Att. Sp. X-3,X-Spezial3,Especial X 3,스페셜업3,ＳＰアップ３
X Sp. Def 3,Déf. Spé. 3,Dif. Spec. X-3,X-Sp.-Vert.3,Def. Esp. X 3,스페셜가드3,ＳＰガード３
X Defense 3,Défense 3,Difesa X-3,X-Abwehr3,Defensa X 3,디펜드업3,ディフェンダー３
X Attack 3,Attaque 3,Attacco X-3,X-Angriff3,Ataque X 3,플러스파워3,プラスパワー３
X Accuracy 3,Précision 3,Precisione X-3,X-Treffer3,Precisión X 3,잘-맞히기3,ヨクアタール３
X Speed 6,Vitesse 6,Velocità X-6,X-Tempo6,Velocidad X 6,스피드업6,スピーダー６
X Sp. Atk 6,Atq. Spé. 6,Att. Sp. X-6,X-Spezial6,Especial X 6,스페셜업6,ＳＰアップ６
X Sp. Def 6,Déf. Spé. 6,Dif. Spec. X-6,X-Sp.-Vert.6,Def. Esp. X 6,스페셜가드6,ＳＰガード６
X Defense 6,Défense 6,Difesa X-6,X-Abwehr6,Defensa X 6,디펜드업6,ディフェンダー６
X Attack 6,Attaque 6,Attacco X-6,X-Angriff6,Ataque X 6,플러스파워6,プラスパワー６
X Accuracy 6,Précision 6,Precisione X-6,X-Treffer6,Precisión X 6,잘-맞히기6,ヨクアタール６
Ability Urge,Appel Talent,Chiamabilità,Fähigk.-Appell,Habilitador,스킬콜,スキルコール
Item Drop,Jette Objet,Lascioggetto,Itemabwurf,Tiraobjeto,아이템드롭,アイテムドロップ
Item Urge,Appel Objet,Chiamoggetto,Itemappell,Activaobjeto,아이템콜,アイテムコール
Reset Urge,Réamorçage,Ripristino,Umkehrappell,Quitaestado,플랫콜,フラットコール
Dire Hit 3,Muscle 3,Supercolpo 3,Angriffplus3,Directo 3,크리티컬커터3,クリティカット３
Light Stone,Galet Blanc,Chiarolite,Lichtstein,Orbe Claro,라이트스톤,ライトストーン
Dark Stone,Galet Noir,Scurolite,Dunkelstein,Orbe Oscuro,다크스톤,ダークストーン
TM93,CT93,MT93,TM93,MT93,기술머신93,わざマシン９３
TM94,CT94,MT94,TM94,MT94,기술머신94,わざマシン９４
TM95,CT95,MT95,TM95,MT95,기술머신95,わざマシン９５
Xtransceiver,Vokit,Interpoké,Viso-Caster,Videomisor,라이브캐스터,ライブキャスター
???,???,???,???,(?),???,ゴッドストーン
Gram 1,Courrier 1,Missiva 1,Briefpost 1,Envío 1,배달물1,はいたつぶつ１
Gram 2,Courrier 2,Missiva 2,Briefpost 2,Envío 2,배달물2,はいたつぶつ２
Gram 3,Courrier 3,Missiva 3,Briefpost 3,Envío 3,배달물3,はいたつぶつ３
Xtransceiver,Vokit,Interpoké,Viso-Caster,Videomisor,라이브캐스터,ライブキャスター
Medal Box,Boîte Médailles,Box Premi,Medaillenbox,Caja Insignias,메달박스,メダルボックス
DNA Splicers,Pointeau ADN,Cuneo DNA,DNS-Keil,Punta ADN,유전자쐐기,いでんしのくさび
DNA Splicers,Pointeau ADN,Cuneo DNA,DNS-Keil,Punta ADN,유전자쐐기,いでんしのくさび
Permit,Permis,Permesso,Genehmigung,Pase,허가증,きょかしょう
Oval Charm,Charme Ovale,Ovamuleto,Ovalpin,Amuleto Oval,둥근부적,まるいおまもり
Shiny Charm,Charme Chroma,Cromamuleto,Schillerpin,Amuleto Iris,빛나는부적,ひかるおまもり
Plasma Card,Carte Plasma,Carta Plasma,Plasmakarte,Tarjeta Plasma,플라스마카드,プラズマカード
Grubby Hanky,Mouchoir Sale,Pezza Sporca,Schnäuztuch,Pañuelo Sucio,더러운손수건,よごれたハンカチ
Colress Machine,Nikodule,Acrocongegno,Achromat,Acromáquina,아크로마머신,アクロママシーン
Dropped Item,Objet Trouvé,Oggetto perso,Fundsache,Objeto Perdido,잊은물건,わすれもの
Dropped Item,Objet Trouvé,Oggetto perso,Fundsache,Objeto Perdido,잊은물건,わすれもの
Reveal Glass,Miroir Sacré,Verispecchio,Wahrspiegel,Espejo Veraz,비추는거울,うつしかがみ
Weakness Policy,Vulné-Assurance,Vulneropolizza,Schwächenschutz,Seguro Debilidad,약점보험,じゃくてんほけん
Assault Vest,Veste de Combat,Corpetto assalto,Offensivweste,Chaleco Asalto,돌격조끼,とつげきチョッキ
Holo Caster,Holokit,Holovox,Holo-Log,Holomisor,홀로캐스터,ホロキャスター
Prof’s Letter,Lettre du Prof,Lettera del Prof,Brief vom Prof,Carta Profesor,박사의편지,はかせのてがみ
Roller Skates,Rollers,Pattini,Rollerskates,Patines,롤러스케이트,ローラースケート
Pixie Plate,Plaque Pixie,Lastraspiritello,Feentafel,Tabla Duende,정령플레이트,せいれいプレート
Ability Capsule,Pilule Talent,Capsula abilità,Fähigk.-Kapsel,Cáps. Habilidad,특성캡슐,とくせいカプセル
Whipped Dream,Chantibonbon,Dolcespuma,Sahnehäubchen,Dulce de Nata,휘핑팝,ホイップポップ
Sachet,Sachet Senteur,Bustina aromi,Duftbeutel,Saquito Fragante,향기주머니,においぶくろ
Luminous Moss,Lichen Lumineux,Muschioluce,Leuchtmoos,Musgo Brillante,빛이끼,ひかりごけ
Snowball,Boule de Neige,Palla di neve,Schneeball,Bola de Nieve,눈덩이,ゆきだま
Safety Goggles,Lunettes Filtre,Visierantisabbia,Schutzbrille,Gafa Protectora,방진고글,ぼうじんゴーグル
Poké Flute,Pokéflûte,Poké Flauto,Pokéflöte,Poké Flauta,포켓몬피리,ポケモンのふえ
Rich Mulch,Fertibondance,Fertilflorido,Sprießmulch,Abono Fértil,주렁주렁비료,たわわこやし
Surprise Mulch,Fertistantané,Fertilsorpresa,Wundermulch,Abono Sorpresa,깜놀비료,びっくりこやし
Boost Mulch,Fertibérance,Fertilcopioso,Wuchermulch,Abono Fructífero,부쩍부쩍비료,ぐんぐんこやし
Amaze Mulch,Fertiprodige,Fertilprodigio,Ultramulch,Abono Insólito,기절초풍비료,とんでもこやし
Gengarite,Ectoplasmite,Gengarite,Gengarnit,Gengarita,팬텀나이트,ゲンガナイト
Gardevoirite,Gardevoirite,Gardevoirite,Guardevoirnit,Gardevoirita,가디안나이트,サーナイトナイト
Ampharosite,Pharampite,Ampharosite,Ampharosnit,Ampharosita,전룡나이트,デンリュウナイト
Venusaurite,Florizarrite,Venusaurite,Bisaflornit,Venusaurita,이상해꽃나이트,フシギバナイト
Charizardite X,Dracaufite X,Charizardite X,Gluraknit X,Charizardita X,리자몽나이트X,リザードナイトＸ
Blastoisinite,Tortankite,Blastoisite,Turtoknit,Blastoisita,거북왕나이트,カメックスナイト
Mewtwonite X,Mewtwoïte X,Mewtwoite X,Mewtunit X,Mewtwoita X,뮤츠나이트X,ミュウツナイトＸ
Mewtwonite Y,Mewtwoïte Y,Mewtwoite Y,Mewtunit Y,Mewtwoita Y,뮤츠나이트Y,ミュウツナイトＹ
Blazikenite,Braségalite,Blazikenite,Lohgocknit,Blazikenita,번치코나이트,バシャーモナイト
Medichamite,Charminite,Medichamite,Meditalisnit,Medichamita,요가램나이트,チャーレムナイト
Houndoominite,Démolossite,Houndoomite,Hundemonit,Houndoomita,헬가나이트,ヘルガナイト
Aggronite,Galekingite,Aggronite,Stollossnit,Aggronita,보스로라나이트,ボスゴドラナイト
Banettite,Branettite,Banettite,Banetteonit,Banettita,다크펫나이트,ジュペッタナイト
Tyranitarite,Tyranocivite,Tyranitarite,Despotarnit,Tyranitarita,마기라스나이트,バンギラスナイト
Scizorite,Cizayoxite,Scizorite,Scheroxnit,Scizorita,핫삼나이트,ハッサムナイト
Pinsirite,Scarabruite,Pinsirite,Pinsirnit,Pinsirita,쁘사이저나이트,カイロスナイト
Aerodactylite,Ptéraïte,Aerodactylite,Aerodactylonit,Aerodactylita,프테라나이트,プテラナイト
Lucarionite,Lucarite,Lucarite,Lucarionit,Lucarita,루카리오나이트,ルカリオナイト
Abomasite,Blizzarite,Abomasnowite,Rexblisarnit,Abomasnowita,눈설왕나이트,ユキノオナイト
Kangaskhanite,Kangourexite,Kangaskhanite,Kangamanit,Kangaskhanita,캥카나이트,ガルーラナイト
Gyaradosite,Léviatorite,Gyaradosite,Garadosnit,Gyaradosita,갸라도스나이트,ギャラドスナイト
Absolite,Absolite,Absolite,Absolnit,Absolita,앱솔나이트,アブソルナイト
Charizardite Y,Dracaufite Y,Charizardite Y,Gluraknit Y,Charizardita Y,리자몽나이트Y,リザードナイトＹ
Alakazite,Alakazamite,Alakazamite,Simsalanit,Alakazamita,후디나이트,フーディナイト
Heracronite,Scarhinoïte,Heracrossite,Skarabornit,Heracrossita,헤라크로스나이트,ヘラクロスナイト
Mawilite,Mysdibulite,Mawilite,Flunkifernit,Mawilita,입치트나이트,クチートナイト
Manectite,Élecsprintite,Manectricite,Voltensonit,Manectricita,썬더볼트나이트,ライボルトナイト
Garchompite,Carchacrokite,Garchompite,Knakracknit,Garchompita,한카리아스나이트,ガブリアスナイト
Latiasite,Latiasite,Latiasite,Latiasnit,Latiasita,라티아스나이트,ラティアスナイト
Latiosite,Latiosite,Latiosite,Latiosnit,Latiosita,라티오스나이트,ラティオスナイト
Roseli Berry,Baie Selro,Baccarcadè,Hibisbeere,Baya Hibis,로셀열매,ロゼルのみ
Kee Berry,Baie Éka,Baccalighia,Akibeere,Baya Biglia,악키열매,アッキのみ
Maranga Berry,Baie Rangma,Baccapane,Tarabeere,Baya Maranga,타라프열매,タラプのみ
Sprinklotad,Nénurrosoir,Irrigalotad,Loturzelkanne,Lotadgadera,연꽃몬물뿌리개,ハスボーじょうろ
TM96,CT96,MT96,TM96,MT96,기술머신96,わざマシン９６
TM97,CT97,MT97,TM97,MT97,기술머신97,わざマシン９７
TM98,CT98,MT98,TM98,MT98,기술머신98,わざマシン９８
TM99,CT99,MT99,TM99,MT99,기술머신99,わざマシン９９
TM100,CT100,MT100,TM100,MT100,기술머신100,わざマシン１００
Power Plant Pass,Passe Centrale,Pass Centrale,Kraftwerks-Pass,Pase Central,발전소패스,はつでんしょパス
Mega Ring,Méga-Anneau,Megacerchio,Mega-Ring,Mega-Aro,메가링,メガリング
Intriguing Stone,Pierre Insolite,Sasso suggestivo,Kurioser Stein,Piedra Insólita,대단할듯한돌,すごそうないし
Common Stone,Pierre Ordinaire,Sasso qualsiasi,Normaler Stein,Piedra Común,흔해빠진돌,ありふれたいし
Discount Coupon,Bon Réduction,Buono sconto,Rabattmarke,Vale Descuento,바겐세일티켓,バーゲンチケット
Elevator Key,Clé Ascenseur,Chiave ascensore,Liftschlüssel,Llave Ascensor,엘리베이터키,エレベータのキー
TMV Pass,Passe TMV,Pass TMV,TMV-Pass,Abono del TMV,TMV패스,ＴＭＶパス
Honor of Kalos,Insigne de Kalos,Emblema di Kalos,Kalos-Emblem,Emblema Kalos,칼로스엠블럼,カロスエンブレム
Adventure Rules,ABC Aventure,Guida Avventura,Abenteuerfibel,Guía de Máximas,탐험수칙,たんけんこころえ
Strange Souvenir,Bibelot Bizarre,Strano ninnolo,Skurriloskulptur,Estatuilla Rara,이상한장식품,ふしぎなおきもの
Lens Case,Boîte Lentilles,Portalenti,Linsenetui,Portalentillas,렌즈케이스,レンズケース
Makeup Bag,Trousse Beauté,Trousse,Kosmetiketui,Kit Maquillaje,코스메틱파우치,コスメポーチ
Travel Trunk,Malle Penderie,Baule per abiti,Kleiderkoffer,Maleta,의상트렁크,いしょうトランク
Lumiose Galette,Galette Illumis,Pan di Lumi,Illumina-Galette,Crêpe Luminalia,미르갈레트,ミアレガレット
Shalour Sable,Sablé Yantreizh,Yantafrollino,Yantara-Sablé,Galleta Yantra,사라사블레,シャラサブレ
Jaw Fossil,Fossile Mâchoire,Fossilmascella,Kieferfossil,Fósil Mandíbula,턱화석,アゴのカセキ
Sail Fossil,Fossile Nageoire,Fossilpinna,Flossenfossil,Fósil Aleta,지느러미화석,ヒレのカセキ
Looker Ticket,Ticket Beladonis,Carta Bellocchio,LeBelle-Ticket,Boleto Handsome,핸섬티켓,ハンサムチケット
Bike,Bicyclette,Bicicletta,Fahrrad,Bici,자전거,じてんしゃ
Holo Caster,Holokit,Holovox,Holo-Log,Holomisor,홀로캐스터,ホロキャスター
Fairy Gem,Joyau Fée,Bijoufolletto,Feenjuwel,Gema Hada,페어리주얼,ようせいジュエル
Mega Charm,Méga-Charme,Megaciondolo,Megaillon,Megacolgante,메가참,メガチャーム
Mega Glove,Méga-Gant,Megaguanto,Mega-Handschuh,Megaguante,메가글러브,メガグローブ
Mach Bike,Vélo de Course,Bici da corsa,Eilrad,Bici de Carreras,마하자전거,マッハじてんしゃ
Acro Bike,Vélo Cross,Bici da cross,Kunstrad,Bici Acrobática,더트자전거,ダートじてんしゃ
Wailmer Pail,Wailmerrosoir,Vaso Wailmer,Wailmerkanne,Wailmegadera,고래왕자물뿌리개,ホエルコじょうろ
Devon Parts,Pack Devon,Merce Devon,Devon-Waren,Piezas Devon,데봉화물,デボンのにもつ
Soot Sack,Sac à Suie,Sacco cenere,Aschetasche,Saco Hollín,재주머니,はいぶくろ
Basement Key,Clé Sous-Sol,Chiave sotterr.,Kelleröffner,Llave del Sótano,지하열쇠,ちかのカギ
Pokéblock Kit,Kit Pokébloc,Kit Pokémelle,Pokériegel-Set,Kit de Pokécubos,포켓몬스넥키트,ポロックキット
Letter,Lettre à Pierre,Lettera,Brief an Troy,Carta a Máximo,성호에게줄편지,ダイゴへのてがみ
Eon Ticket,Passe Éon,Biglietto Eone,Äon-Ticket,Ticket Eón,무한티켓,むげんのチケット
Scanner,Scanner,Scanner,Scanner,Escáner,탐지기,たんちき
Go-Goggles,Lunettes Sable,Occhialoni,Wüstenglas,Gafas Aislantes,고고고글,ゴーゴーゴーグル
Meteorite,Météorite,Meteorite,Meteorit,Meteorito,운석,いんせき
Key to Room 1,Clé Salle 1,Chiave stanza 1,R1-Schlüssel,Ll. Habitación 1,1호실열쇠,１ごうしつのカギ
Key to Room 2,Clé Salle 2,Chiave stanza 2,R2-Schlüssel,Ll. Habitación 2,2호실열쇠,２ごうしつのカギ
Key to Room 4,Clé Salle 4,Chiave stanza 4,R4-Schlüssel,Ll. Habitación 4,4호실열쇠,４ごうしつのカギ
Key to Room 6,Clé Salle 6,Chiave stanza 6,R6-Schlüssel,Ll. Habitación 6,6호실열쇠,６ごうしつのカギ
Storage Key,Clé Stockage,Chiave magazzino,Lagerschlüssel,Llave Almacén,창고열쇠,そうこのカギ
Devon Scope,Devon Scope,Devonscopio,Devon-Scope,Detector Devon,데봉스코프,デボンスコープ
S.S. Ticket,Passe Bateau,Biglietto Nave,Bootsticket,Ticket Barco,승선티켓,ふねのチケット
HM07,CS07,MN07,VM07,MO07,비전머신07,ひでんマシン０７
Devon Scuba Gear,Plongeur Devon,Maschera Devon,Devon-Atemgerät,Bombona Devon,데봉봄베,デボンボンベ
Contest Costume,Costume Live,Costume Live,Live-Anzug,Traje de Gala,라이브슈트,ライブスーツ
Contest Costume,Robe Live,Vestito Live,Live-Kleid,Vestido de Gala,라이브드레스,ライブドレス
Magma Suit,Scaph. Magma,Tuta Magma,Magma-Anzug,Traje Magma,마그마슈트,マグマスーツ
Aqua Suit,Scaphandre Aqua,Tuta Idro,Aqua-Anzug,Traje Aqua,아쿠아슈트,アクアスーツ
Pair of Tickets,Ticket Duo,Biglietto doppio,Zweierticket,Entrada para dos,페어티켓,ペアチケット
Mega Bracelet,Méga-Bracelet,Megabracciale,Mega-Armreif,Megapulsera,메가뱅글,メガバングル
Mega Pendant,Méga-Pendentif,Megapendente,Mega-Anhänger,Megacollar,메가펜던트,メガペンダント
Mega Glasses,Méga-Lunettes,Megaocchiali,Mega-Brille,Megagafas,메가글라스,メガメガネ
Mega Anchor,Méga-Ancre,Megaancora,Mega-Anker,Megaancla,메가앵커,メガイカリ
Mega Stickpin,Méga-Pin’s,Megaspilla,Mega-Anstecker,Megabroche,메가라펠핀,メガラペルピン
Mega Tiara,Méga-Tiare,Megadiadema,Mega-Diadem,Megatiara,메가티아러,メガティアラ
Mega Anklet,Méga-Grève,Megagambale,Mega-Beinreif,Megatobillera,메가앵클릿,メガアンクレット
Meteorite,Météorite,Meteorite,Meteorit,Meteorito,운석,いんせき
Swampertite,Laggronite,Swampertite,Sumpexnit,Swampertita,대짱이나이트,ラグラージナイト
Sceptilite,Jungkite,Sceptilite,Gewaldronit,Sceptilita,나무킹나이트,ジュカインナイト
Sablenite,Ténéfixite,Sableyite,Zobirisnit,Sableynita,깜까미나이트,ヤミラミナイト
Altarianite,Altarite,Altarite,Altarianit,Altarianita,파비코리나이트,チルタリスナイト
Galladite,Gallamite,Galladite,Galagladinit,Galladita,엘레이드나이트,エルレイドナイト
Audinite,Nanméouïte,Audinite,Ohrdochnit,Audinita,다부니나이트,タブンネナイト
Metagrossite,Métalossite,Metagrossite,Metagrossnit,Metagrossita,메타그로스나이트,メタグロスナイト
Sharpedonite,Sharpedite,Sharpedite,Tohaidonit,Sharpedonita,샤크니아나이트,サメハダナイト
Slowbronite,Flagadossite,Slowbroite,Lahmusnit,Slowbronita,야도란나이트,ヤドランナイト
Steelixite,Steelixite,Steelixite,Stahlosnit,Steelixita,강철톤나이트,ハガネールナイト
Pidgeotite,Roucarnagite,Pidgeotite,Taubossnit,Pidgeotita,피죤투나이트,ピジョットナイト
Glalitite,Oniglalite,Glalite,Firnontornit,Glalita,얼음귀신나이트,オニゴーリナイト
Diancite,Diancite,Diancite,Diancienit,Diancita,디안시나이트,ディアンシナイト
Prison Bottle,Vase Scellé,Vaso del vincolo,Banngefäß,Vasija Castigo,굴레의항아리,いましめのツボ
Mega Cuff,Méga-Manchette,Megapolsiera,Mega-Armband,Megabrazalete,메가블레스,メガブレス
Cameruptite,Caméruptite,Cameruptite,Cameruptnit,Cameruptita,폭타나이트,バクーダナイト
Lopunnite,Lockpinite,Lopunnite,Schlapornit,Lopunnita,이어롭나이트,ミミロップナイト
Salamencite,Drattakite,Salamencite,Brutalandanit,Salamencita,보만다나이트,ボーマンダナイト
Beedrillite,Dardargnite,Beedrillite,Bibornit,Beedrillita,독침붕나이트,スピアナイト
Meteorite,Météorite,Meteorite,Meteorit,Meteorito,운석,いんせき
Meteorite,Météorite,Meteorite,Meteorit,Meteorito,운석,いんせき
Key Stone,Gemme Sésame,Pietrachiave,Schlüssel-Stein,Piedra Activadora,키스톤,キーストーン
Meteorite Shard,Éclat Météorite,Framm. meteorite,Meteoritenstück,Frag. Meteorito,운석조각,いんせきのかけら
Eon Flute,Flûte Éon,Flauto Eone,Äon-Flöte,Flauta Eón,무한의피리,むげんのふえ
Normalium Z,Normazélite,Normium Z,Normium Z,Normastal Z,노말Z,ノーマルＺ
Firium Z,Pyrozélite,Pirium Z,Pyrium Z,Pirostal Z,불꽃Z,ホノオＺ
Waterium Z,Aquazélite,Idrium Z,Aquium Z,Hidrostal Z,물Z,ミズＺ
Electrium Z,Voltazélite,Electrium Z,Voltium Z,Electrostal Z,전기Z,デンキＺ
Grassium Z,Florazélite,Herbium Z,Botanium Z,Fitostal Z,풀Z,クサＺ
Icium Z,Cryozélite,Glacium Z,Glacium Z,Criostal Z,얼음Z,コオリＺ
Fightinium Z,Combazélite,Luctium Z,Battalium Z,Lizastal Z,격투Z,カクトウＺ
Poisonium Z,Toxizélite,Venenium Z,Toxium Z,Toxistal Z,독Z,ドクＺ
Groundium Z,Terrazélite,Terrium Z,Terrium Z,Geostal Z,땅Z,ジメンＺ
Flyinium Z,Aérozélite,Volantium Z,Aerium Z,Aerostal Z,비행Z,ヒコウＺ
Psychium Z,Psychézélite,Psichium Z,Psium Z,Psicostal Z,에스퍼Z,エスパーＺ
Buginium Z,Insectozélite,Insectium Z,Insectium Z,Insectostal Z,벌레Z,ムシＺ
Rockium Z,Rocazélite,Petrium Z,Petrium Z,Litostal Z,바위Z,イワＺ
Ghostium Z,Spectrozélite,Spectrium Z,Phantomium Z,Espectrostal Z,고스트Z,ゴーストＺ
Dragonium Z,Dracozélite,Draconium Z,Dracium Z,Dracostal Z,드래곤Z,ドラゴンＺ
Darkinium Z,Ténébrozélite,Obscurium Z,Noctium Z,Nictostal Z,악Z,アクＺ
Steelium Z,Métallozélite,Metallium Z,Metallium Z,Metalostal Z,강철Z,ハガネＺ
Fairium Z,Nymphézélite,Follectium Z,Sylphium Z,Feeristal Z,페어리Z,フェアリーＺ
Pikanium Z,Pikazélite,Pikacium Z,Pikachium Z,Pikastal Z,피카츄Z,ピカチュウＺ
Bottle Cap,Capsule d’Argent,Tappo d’argento,Silberkronkorken,Chapa Plateada,은왕관,ぎんのおうかん
Gold Bottle Cap,Capsule d’Or,Tappo d’oro,Goldkronkorken,Chapa Dorada,금왕관,きんのおうかん
Z-Ring,Bracelet Z,Cerchio Z,Z-Ring,Pulsera Z,Z링,Ｚリング
Decidium Z,Archézélite,Deciduenium Z,Silvarronium Z,Dueyestal Z,모크나이퍼Z,ジュナイパーＺ
Incinium Z,Félinozélite,Incineronium Z,Fuegronium Z,Incinostal Z,어흥염Z,ガオガエンＺ
Primarium Z,Oratozélite,Primarinium Z,Primarenium Z,Primastal Z,누리레느Z,アシレーヌＺ
Tapunium Z,Tokozélite,Tapium Z,Kapium Z,Tapistal Z,카푸Z,カプＺ
Marshadium Z,Marshadozélite,Marshadium Z,Marshadownium Z,Marshastal Z,마샤도Z,マーシャドーＺ
Aloraichium Z,Aloraïzélite,Aloraicium Z,A-Raichunium Z,Alo-Raistal Z,알로라이Z,アロライＺ
Snorlium Z,Ronflézélite,Snorlactium Z,Relaxonium Z,Snorlastal Z,잠만보Z,カビゴンＺ
Eevium Z,Évolizélite,Eevium Z,Evolium Z,Eeveestal Z,이브이Z,イーブイＺ
Mewnium Z,Mewzélite,Mewnium Z,Mewnium Z,Mewstal Z,뮤Z,ミュウＺ
Normalium Z,Normazélite,Normium Z,Normium Z,Normastal Z,노말Z,ノーマルＺ
Firium Z,Pyrozélite,Pirium Z,Pyrium Z,Pirostal Z,불꽃Z,ホノオＺ
Waterium Z,Aquazélite,Idrium Z,Aquium Z,Hidrostal Z,물Z,ミズＺ
Electrium Z,Voltazélite,Electrium Z,Voltium Z,Electrostal Z,전기Z,デンキＺ
Grassium Z,Florazélite,Herbium Z,Botanium Z,Fitostal Z,풀Z,クサＺ
Icium Z,Cryozélite,Glacium Z,Glacium Z,Criostal Z,얼음Z,コオリＺ
Fightinium Z,Combazélite,Luctium Z,Battalium Z,Lizastal Z,격투Z,カクトウＺ
Poisonium Z,Toxizélite,Venenium Z,Toxium Z,Toxistal Z,독Z,ドクＺ
Groundium Z,Terrazélite,Terrium Z,Terrium Z,Geostal Z,땅Z,ジメンＺ
Flyinium Z,Aérozélite,Volantium Z,Aerium Z,Aerostal Z,비행Z,ヒコウＺ
Psychium Z,Psychézélite,Psichium Z,Psium Z,Psicostal Z,에스퍼Z,エスパーＺ
Buginium Z,Insectozélite,Insectium Z,Insectium Z,Insectostal Z,벌레Z,ムシＺ
Rockium Z,Rocazélite,Petrium Z,Petrium Z,Litostal Z,바위Z,イワＺ
Ghostium Z,Spectrozélite,Spectrium Z,Phantomium Z,Espectrostal Z,고스트Z,ゴーストＺ
Dragonium Z,Dracozélite,Draconium Z,Dracium Z,Dracostal Z,드래곤Z,ドラゴンＺ
Darkinium Z,Ténébrozélite,Obscurium Z,Noctium Z,Nictostal Z,악Z,アクＺ
Steelium Z,Métallozélite,Metallium Z,Metallium Z,Metalostal Z,강철Z,ハガネＺ
Fairium Z,Nymphézélite,Follectium Z,Sylphium Z,Feeristal Z,페어리Z,フェアリーＺ
Pikanium Z,Pikazélite,Pikacium Z,Pikachium Z,Pikastal Z,피카츄Z,ピカチュウＺ
Decidium Z,Archézélite,Deciduenium Z,Silvarronium Z,Dueyestal Z,모크나이퍼Z,ジュナイパーＺ
Incinium Z,Félinozélite,Incineronium Z,Fuegronium Z,Incinostal Z,어흥염Z,ガオガエンＺ
Primarium Z,Oratozélite,Primarinium Z,Primarenium Z,Primastal Z,누리레느Z,アシレーヌＺ
Tapunium Z,Tokozélite,Tapium Z,Kapium Z,Tapistal Z,카푸Z,カプＺ
Marshadium Z,Marshadozélite,Marshadium Z,Marshadownium Z,Marshastal Z,마샤도Z,マーシャドーＺ
Aloraichium Z,Aloraïzélite,Aloraicium Z,A-Raichunium Z,Alo-Raistal Z,알로라이Z,アロライＺ
Snorlium Z,Ronflézélite,Snorlactium Z,Relaxonium Z,Snorlastal Z,잠만보Z,カビゴンＺ
Eevium Z,Évolizélite,Eevium Z,Evolium Z,Eeveestal Z,이브이Z,イーブイＺ
Mewnium Z,Mewzélite,Mewnium Z,Mewnium Z,Mewstal Z,뮤Z,ミュウＺ
Pikashunium Z,Pikachazélite,Ashpikacium Z,Ash-Pikachium Z,Ash-Pikastal Z,지우피카Z,サトピカＺ
Pikashunium Z,Pikachazélite,Ashpikacium Z,Ash-Pikachium Z,Ash-Pikastal Z,지우피카Z,サトピカＺ
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
???,???,???,???,(?),???,？？？
Forage Bag,Sac Ingrédients,Portaingredienti,Zutatenbeutel,Zurrón,재료주머니,ざいりょうぶくろ
Fishing Rod,Canne à Pêche,Amo,Angel,Caña,낚싯대,つりざお
Professor’s Mask,Masque du Prof,Maschera Prof.,Maske des Profs,Máscara Profesor,박사의복면,はかせのふくめん
Festival Ticket,Festicket,Festicket,Festival-Ticket,Festicupón,페스티켓,フェスチケット
Sparkling Stone,Gemme Lumière,Pietra lucente,Glitzerstein,Piedra Brillante,빛나는돌,かがやくいし
Adrenaline Orb,Orbe Frousse,Fifasfera,Zitterorb,Nerviosfera,주눅구슬,ビビリだま
Zygarde Cube,Boîte Zygarde,Teca Zygarde,Zygarde-Würfel,Arca de Zygarde,지가르데큐브,ジガルデキューブ
???,???,???,???,(?),???,？？？
