en,fr,it,de,es,ko,kana
The opposing team’s Reflect wore off!,Protection n’a plus d’effet sur l’équipe ennemie !,L’effetto di Riflesso sulla squadra avversaria è finito!,"Die Wirkung von Reflektor auf Pokémon, die für den Gegner kämpfen, lässt nach!",El efecto de Reflejo en el equipo enemigo se ha disipado.,상대의 리플렉터가 없어졌다!,あいての　リフレクターが なくなった！
Light Screen raised your team’s Special Defense!,Mur Lumière augmente la Défense Spéciale de l’équipe !,La Difesa Speciale della tua squadra aumenta grazie a Schermoluce!,"Lichtschild stärkt Pokémon, die auf deiner Seite kämpfen, gegen Spezial-Attacken!",¡Pantalla de Luz ha subido la Defensa Especial de tu equipo!,우리 편은 빛의장막으로 특수공격에 강해졌다!,みかたは　ひかりのかべで とくしゅに　つよくなった！
Light Screen raised the opposing team’s Special Defense!,Mur Lumière augmente la Défense Spéciale de l’équipe ennemie !,La Difesa Speciale della squadra avversaria aumenta grazie a Schermoluce!,"Lichtschild stärkt Pokémon, die für den Gegner kämpfen, gegen Spezial-Attacken!",¡Pantalla de Luz ha subido la Defensa Especial del equipo enemigo!,상대는 빛의장막으로 특수공격에 강해졌다!,あいては　ひかりのかべで とくしゅに　つよくなった！
Your team’s Light Screen wore off!,Mur Lumière n’a plus d’effet sur l’équipe !,L’effetto di Schermoluce sulla tua squadra è finito!,"Die Wirkung von Lichtschild auf Pokémon, die auf deiner Seite kämpfen, lässt nach!",El efecto de Pantalla de Luz en tu equipo se ha disipado.,우리 편의 빛의장막이 없어졌다!,みかたの　ひかりのかべが なくなった！
The opposing team’s Light Screen wore off!,Mur Lumière n’a plus d’effet sur l’équipe ennemie !,L’effetto di Schermoluce sulla squadra avversaria è finito!,"Die Wirkung von Lichtschild auf Pokémon, die für den Gegner kämpfen, lässt nach!",El efecto de Pantalla de Luz en el equipo enemigo se ha disipado.,상대의 빛의장막이 없어졌다!,あいての　ひかりのかべが なくなった！
Your team cloaked itself in a mystical veil!,Votre équipe est recouverte par un voile mystérieux !,Un velo mistico ricopre la tua squadra!,Das Team des Anwenders wird von einem Schleier umhüllt!,¡Tu equipo se ha protegido con Velo Sagrado!,우리 편은 신비의 베일에 둘러싸였다!,みかたは しんぴのベールに　つつまれた！
The opposing team cloaked itself in a mystical veil!,L’équipe ennemie est recouverte par un voile mystérieux !,Un velo mistico ricopre la squadra avversaria!,Das Team des Gegners wird von einem Schleier umhüllt!,¡El equipo enemigo se ha protegido con Velo Sagrado!,상대는 신비의 베일에 둘러싸였다!,あいては しんぴのベールに　つつまれた！
Your team is no longer protected by Safeguard!,Votre équipe n’est plus protégée par le voile mystérieux !,La tua squadra non è più protetta da Salvaguardia!,"Der mystische Schleier, der dein Team umgab, hat sich gelüftet!",El efecto de Velo Sagrado en tu equipo se ha disipado.,우리 편을 감싸던 신비의 베일이 없어졌다!,みかたを　つつんでいた しんぴのベールが　なくなった！
The opposing team is no longer protected by Safeguard!,L’équipe ennemie n’est plus protégée par le voile !,La squadra avversaria non è più protetta da Salvaguardia!,"Der mystische Schleier, der das gegnerische Team umgab, hat sich gelüftet!",El efecto de Velo Sagrado en el equipo enemigo se ha disipado.,상대를 감싸던 신비의 베일이 없어졌다!,あいてを　つつんでいた しんぴのベールが　なくなった！
Your team became shrouded in mist!,Votre équipe s’entoure de Brume !,La tua squadra è avvolta dalla nebbia!,"Pokémon, die auf deiner Seite kämpfen, werden in Weißnebel gehüllt!",¡Neblina ha cubierto a tu equipo!,우리 편은 흰안개에 둘러싸였다!,みかたは しろいきりに　つつまれた！
The opposing team became shrouded in mist!,L’équipe ennemie s’entoure de Brume !,La squadra avversaria è avvolta dalla nebbia!,"Pokémon, die für den Gegner kämpfen, werden in Weißnebel gehüllt!",¡Neblina ha cubierto al equipo enemigo!,상대는 흰안개에 둘러싸였다!,あいては しろいきりに　つつまれた！
Your team is no longer protected by mist!,La Brume autour de l’équipe s’est dissipée !,La nebbia intorno alla tua squadra si è diradata!,"Der Weißnebel, der die Pokémon auf deiner Seite umgab, hat sich gelichtet!",El efecto de Neblina en tu equipo se ha disipado.,우리 편을 감싸던 흰안개가 없어졌다!,みかたを　つつんでいた しろいきりが　なくなった！
The opposing team is no longer protected by mist!,La Brume autour de l’équipe ennemie s’est dissipée !,La nebbia intorno alla squadra avversaria si è diradata!,"Der Weißnebel, der die Pokémon auf der Seite des Gegners umgab, hat sich gelichtet!",El efecto de Neblina en el equipo enemigo se ha disipado.,상대를 감싸던 흰안개가 없어졌다!,あいてを　つつんでいた しろいきりが　なくなった！
The Tailwind blew from behind your team!,Un Vent Arrière souffle sur votre équipe !,Comincia a soffiare Ventoincoda sulla tua squadra!,"Die Pokémon, die auf deiner Seite kämpfen, erhalten Rückenwind!",¡Viento Afín empieza a soplar sobre tu equipo!,우리 편에게 순풍이 불기 시작했다!,みかたに おいかぜが　ふきはじめた！
The Tailwind blew from behind the opposing team!,Un Vent Arrière souffle sur l’équipe ennemie !,Comincia a soffiare Ventoincoda sulla squadra avversaria!,"Die Pokémon, die auf der Seite des Gegners kämpfen, erhalten Rückenwind!",¡Viento Afín empieza a soplar sobre el equipo rival!,상대에게 순풍이 불기 시작했다!,あいてに おいかぜが　ふきはじめた！
Your team’s Tailwind petered out!,Le Vent Arrière soufflant sur votre équipe s’arrête !,Ventoincoda non soffia più sulla tua squadra!,Der Rückenwind auf deiner Seite lässt nach.,Ha cesado el Viento Afín de tu equipo.,우리 편의 순풍이 멈췄다!,みかたの おいかぜが　やんだ！
The opposing team’s Tailwind petered out!,Le Vent Arrière soufflant sur l’équipe ennemie s’arrête !,Ventoincoda non soffia più sulla squadra avversaria!,Der Rückenwind auf gegnerischer Seite lässt nach!,Ha cesado el Viento Afín del equipo rival.,상대의 순풍이 멈췄다!,あいての おいかぜが　やんだ！
Lucky Chant shielded your team from critical hits!,L’Air Veinard immunise votre équipe contre les coups critiques !,Fortuncanto protegge la tua squadra dai brutti colpi!,Beschwörung schützt dein Team vor Volltreffern!,¡Conjuro protege a tu equipo de los golpes críticos!,주술의 힘으로 우리 편의 급소가 숨겨졌다!,おまじないの　ちからで みかたの　きゅうしょが　かくれた！
Lucky Chant shielded the opposing team from critical hits!,L’Air Veinard immunise l’équipe ennemie contre les coups critiques !,Fortuncanto protegge la squadra avversaria dai brutti colpi!,Beschwörung schützt das gegnerische Team vor Volltreffern!,¡Conjuro protege al equipo rival de los golpes críticos!,주술의 힘으로 상대의 급소가 숨겨졌다!,おまじないの　ちからで あいての　きゅうしょが　かくれた！
Your team’s Lucky Chant wore off!,L’Air Veinard de votre équipe prend fin !,L’effetto di Fortuncanto sulla tua squadra è finito!,Beschwörung deines Teams lässt nach!,El Conjuro de tu equipo se ha desvanecido.,우리 편의 주술이 풀렸다!,みかたの　おまじないが　とけた！
The opposing team’s Lucky Chant wore off!,L’Air Veinard de l’équipe ennemie prend fin !,L’effetto di Fortuncanto sulla squadra avversaria è finito!,Beschwörung des gegnerischen Teams lässt nach!,El Conjuro del equipo enemigo se ha desvanecido.,상대의 주술이 풀렸다!,あいての　おまじないが　とけた！
Spikes were scattered all around your team’s feet!,Des Picots s’éparpillent autour de votre équipe !,Ai piedi della tua squadra c’è una trappola di Punte!,Die Pokémon auf deiner Seite sind von Stacheln umgeben!,¡Tu equipo ha sido rodeado de púas!,우리 편의 발밑에 압정이 뿌려졌다!,みかたの　あしもとに まきびしが　ちらばった！
Spikes were scattered all around the opposing team’s feet!,Des Picots s’éparpillent autour de l’équipe ennemie !,Ai piedi della squadra avversaria c’è una trappola di Punte!,Die Pokémon auf gegnerischer Seite sind von Stacheln umgeben!,¡El equipo enemigo ha sido rodeado de púas!,상대의 발밑에 압정이 뿌려졌다!,あいての　あしもとに まきびしが　ちらばった！
The spikes disappeared from around your team’s feet!,Il n’y a plus de Picots autour de votre équipe !,Ai piedi della tua squadra non c’è più la trappola di Punte!,"Die Stacheln, die auf deiner Seite herumlagen, sind verschwunden!",Las púas lanzadas a tu equipo han desaparecido.,우리 편 발밑의 압정이 사라졌다!,みかたの　あしもとの まきびしが　きえさった！
The spikes disappeared from around the opposing team’s feet!,Il n’y a plus de Picots autour de l’équipe ennemie !,Ai piedi della squadra avversaria non c’è più la trappola di Punte!,"Die Stacheln, die auf der gegnerischen Seite herumlagen, sind verschwunden!",Las púas lanzadas al equipo enemigo han desaparecido.,상대 발밑의 압정이 사라졌다!,あいての　あしもとの まきびしが　きえさった！
Poison spikes were scattered all around your team’s feet!,Des pics toxiques se répandent autour de votre équipe !,Ai piedi della tua squadra c’è una trappola di Fielepunte!,Die Pokémon auf deiner Seite sind überall von giftigen Stacheln umgeben!,¡Tu equipo ha sido rodeado de púas tóxicas!,우리 편의 발밑에 독압정이 뿌려졌다!,みかたの　あしもとに どくびしが　ちらばった！
Poison spikes were scattered all around the opposing team’s feet!,Des pics toxiques se répandent autour de l’équipe ennemie !,Ai piedi della squadra avversaria c’è una trappola di Fielepunte!,Die Pokémon auf gegnerischer Seite sind überall von giftigen Stacheln umgeben!,¡El equipo enemigo ha sido rodeado de púas tóxicas!,상대의 발밑에 독압정이 뿌려졌다!,あいての　あしもとに どくびしが　ちらばった！
The poison spikes disappeared from around your team’s feet!,Il n’y a plus de pics toxiques autour de votre équipe !,Ai piedi della tua squadra non c’è più la trappola di Fielepunte!,"Die giftigen Stacheln, die um die Pokémon auf deiner Seite lagen, sind verschwunden!",Las púas tóxicas lanzadas a tu equipo han desaparecido.,우리 편 발밑의 독압정이 사라졌다!,みかたの　あしもとの どくびしが　きえさった！
The poison spikes disappeared from around the opposing team’s feet!,Il n’y a plus de pics toxiques autour de l’équipe ennemie !,Ai piedi della squadra avversaria non c’è più la trappola di Fielepunte!,"Die giftigen Stacheln, die um die Pokémon auf der gegnerischen Seite lagen, sind verschwunden!",Las púas tóxicas lanzadas al equipo enemigo han desaparecido.,상대 발밑의 독압정이 사라졌다!,あいての　あしもとの どくびしが　きえさった！
Pointed stones float in the air around your team!,Des pierres pointues lévitent autour de votre équipe !,La tua squadra è circondata da rocce aguzze sospese in aria!,Um die Pokémon auf deiner Seite schweben spitze Steine!,¡Tu equipo está rodeado de piedras puntiagudas!,우리 편 주변에 뾰족한 바위가 떠다니기 시작했다!,みかたの　まわりに とがった　いわが　ただよいはじめた！
Pointed stones float in the air around the opposing team!,Des pierres pointues lévitent autour de l’équipe ennemie !,La squadra avversaria è circondata da rocce aguzze sospese in aria!,Um die Pokémon auf gegnerischer Seite schweben spitze Steine!,¡El equipo enemigo está rodeado de piedras puntiagudas!,상대의 주변에 뾰족한 바위가 떠다니기 시작했다!,あいての　まわりに とがった　いわが　ただよいはじめた！
The pointed stones disappeared from around your team!,Les pierres pointues autour de votre équipe ont disparu !,Levitoroccia non ha più effetto sulla tua squadra!,Die spitzen Steine um die Pokémon auf deiner Seite sind verschwunden!,Las piedras puntiagudas lanzadas a tu equipo han desaparecido.,우리 편 주변의 스텔스록이 사라졌다!,みかたの　まわりの ステルスロックが　きえさった！
The pointed stones disappeared from around the opposing team!,Les pierres pointues autour de l’équipe ennemie ont disparu !,Levitoroccia non ha più effetto sulla squadra avversaria!,Die spitzen Steine um die Pokémon auf der gegnerischen Seite sind verschwunden!,Las piedras puntiagudas lanzadas al equipo enemigo han desaparecido.,상대 주변의 스텔스록이 사라졌다!,あいての　まわりの ステルスロックが　きえさった！
Wide Guard protected your team!,Votre équipe est protégée par la Garde Large !,La tua squadra è protetta da Bodyguard!,Die Pokémon auf deiner Seite werden von Rundumschutz behütet!,¡Vastaguardia protege a tu equipo!,우리 편 주변을 와이드가드가 보호하고 있다!,みかたの　まわりを ワイドガードが　まもっている！
Wide Guard protected the opposing team!,L’équipe ennemie est protégée par la Garde Large !,La squadra avversaria è protetta da Bodyguard!,Die Pokémon auf der gegnerischen Seite werden von Rundumschutz behütet!,¡Vastaguardia protege al equipo rival!,상대 주변을 와이드가드가 보호하고 있다!,あいての　まわりを ワイドガードが　まもっている！
Quick Guard protected your team!,Votre équipe est protégée par la capacité Prévention !,La tua squadra è protetta da Anticipo!,Die Pokémon auf deiner Seite werden von Rapidschutz behütet!,¡Anticipo protege a tu equipo!,우리 편 주변을 퍼스트가드가 보호하고 있다!,みかたの　まわりを ファストガードが　まもっている！
Quick Guard protected the opposing team!,L’équipe ennemie est protégée par la capacité Prévention !,La squadra avversaria è protetta da Anticipo!,Die Pokémon auf der gegnerischen Seite werden von Rapidschutz behütet!,¡Anticipo protege al equipo rival!,상대 주변을 퍼스트가드가 보호하고 있다!,あいての　まわりを ファストガードが　まもっている！
A rainbow appeared in the sky on your team’s side!,Un arc-en-ciel apparaît au-dessus de votre équipe !,Appare un arcobaleno sulla tua squadra!,Ein Regenbogen erscheint am Himmel über den Pokémon auf deiner Seite!,¡Ha aparecido un arcoíris sobre tu equipo!,우리 편 하늘에 무지개가 걸렸다!,みかたの　そらに　にじが　かかった！
A rainbow appeared in the sky on the opposing team’s side!,Un arc-en-ciel apparaît au-dessus de l’équipe ennemie !,Appare un arcobaleno sulla squadra avversaria!,Ein Regenbogen erscheint am Himmel über den Pokémon auf der gegnerischen Seite!,¡Ha aparecido un arcoíris sobre el equipo rival!,상대 하늘에 무지개가 걸렸다!,あいての　そらに　にじが　かかった！
The rainbow on your team’s side disappeared!,L’arc-en-ciel au-dessus de votre équipe a disparu !,L’arcobaleno sulla tua squadra scompare!,Der Regenbogen über den Pokémon auf deiner Seite ist verschwunden!,El arcoíris sobre tu equipo ha desaparecido.,우리 편 하늘에서 무지개가 사라졌다!,みかたの　そらから　にじが　きえた！
The rainbow on the opposing team’s side disappeared!,L’arc-en-ciel au-dessus de l’équipe ennemie a disparu !,L’arcobaleno sulla squadra avversaria scompare!,Der Regenbogen über den Pokémon auf der gegnerischen Seite ist verschwunden!,El arcoíris sobre el equipo rival ha desaparecido.,상대 하늘에서 무지개가 사라졌다!,あいての　そらから　にじが　きえた！
A sea of fire enveloped your team!,Votre équipe est cernée par une mer de feu !,La tua squadra è circondata dalle fiamme!,Um die Pokémon auf deiner Seite erstreckt sich ein Meer aus Feuer!,¡Tu equipo se ve rodeado por un mar de llamas!,우리 편 주변이 불바다에 둘러싸였다!,みかたの　まわりが ひのうみに　つつまれた！
A sea of fire enveloped the opposing team!,L’équipe ennemie est cernée par une mer de feu !,La squadra avversaria è circondata dalle fiamme!,Um die Pokémon auf der gegnerischen Seite erstreckt sich ein Meer aus Feuer!,¡El equipo rival se ve rodeado por un mar de llamas!,상대 주변이 불바다에 둘러싸였다!,あいての　まわりが ひのうみに　つつまれた！
The sea of fire around your team disappeared!,La mer de feu autour de votre équipe a disparu !,La tua squadra non è più circondata dalle fiamme!,Das Meer aus Feuer um die Pokémon auf deiner Seite ist verschwunden!,El mar de llamas que rodeaba a tu equipo ha desaparecido.,우리 편 주변의 불바다가 사라졌다!,みかたの　まわりの ひのうみが　きえさった！
The sea of fire around the opposing team disappeared!,La mer de feu autour de l’équipe ennemie a disparu !,La squadra avversaria non è più circondata dalle fiamme!,Das Meer aus Feuer um die Pokémon auf der gegnerischen Seite ist verschwunden!,El mar de llamas que rodeaba al equipo rival ha desaparecido.,상대 주변의 불바다가 사라졌다!,あいての　まわりの ひのうみが　きえさった！
A swamp enveloped your team!,Votre équipe est cernée par un marécage !,La tua squadra è circondata da una palude!,Ein Sumpf tut sich um die Pokémon auf deiner Seite auf!,¡Ha aparecido un pantano alrededor de tu equipo!,우리 편 주변에 습지초원이 펼쳐졌다!,みかたの　まわりに しつげんが　ひろがった！
A swamp enveloped the opposing team!,L’équipe ennemie est cernée par un marécage !,La squadra avversaria è circondata da una palude!,Ein Sumpf tut sich um die Pokémon auf der gegnerischen Seite auf!,¡Ha aparecido un pantano alrededor del equipo rival!,상대 주변에 습지초원이 펼쳐졌다!,あいての　まわりに しつげんが　ひろがった！
The swamp around your team disappeared!,Le marécage autour de votre équipe a disparu !,La tua squadra non è più circondata dalla palude!,Der Sumpf um die Pokémon auf deiner Seite ist verschwunden!,El pantano que rodeaba a tu equipo ha desaparecido.,우리 편 주변의 습지초원이 사라졌다!,みかたの　まわりの しつげんが　きえさった！
The swamp around the opposing team disappeared!,Le marécage autour de l’équipe ennemie a disparu !,La squadra avversaria non è più circondata dalla palude!,Der Sumpf um die Pokémon auf der gegnerischen Seite ist verschwunden!,El pantano que rodeaba al equipo rival ha desaparecido.,상대 주변의 습지초원이 사라졌다!,あいての　まわりの しつげんが　きえさった！
Your team is too nervous to eat Berries!,Votre équipe est tendue et ne peut plus manger de Baies !,I Pokémon della tua squadra non riescono a mangiare le bacche per l’emozione!,Die Pokémon auf deiner Seite kriegen vor Anspannung keine Beeren mehr runter!,¡Tu equipo está muy nervioso y no puede tomar bayas!,우리 편은 긴장해서 나무열매를 먹을 수 없게 되었다!,みかたは　きんちょうして きのみが　たべられなくなった！
The opposing team is too nervous to eat Berries!,L’équipe ennemie est tendue et ne peut plus manger de Baies !,I Pokémon della squadra avversaria non riescono a mangiare le bacche per l’emozione!,Die Pokémon auf der gegnerischen Seite kriegen vor Anspannung keine Beeren mehr runter!,¡El equipo rival está muy nervioso y no puede tomar bayas!,상대는 긴장해서 나무열매를 먹을 수 없게 되었다!,あいては　きんちょうして きのみが　たべられなくなった！
It created a bizarre area in which Defense and Sp. Def stats are swapped!,La Défense et la Défense Spéciale sont interverties !,È stata creata una dimensione in cui Difesa e Difesa Speciale vengono scambiate!,"Es entsteht ein Raum, in dem Verteidigung und Spezial-Verteidigung miteinander vertauscht sind!",¡Se ha creado un espacio en el que la Defensa y la Defensa Especial se invierten!,방어와 특수방어가 바뀌는 공간을 만들어 냈다!,ぼうぎょと　とくぼうが　いれかわる くうかんを　つくりだした！
"Wonder Room wore off, and Defense and Sp. Def stats returned to normal!",La Défense et la Défense Spéciale sont revenues à la normale !,La dimensione non è più alterata: Difesa e Difesa Speciale sono tornate alla normalità!,Der Wunderraum verpufft. Verteidigung und Spezial-Verteidigung werden wieder zurückgesetzt!,Los efectos de Zona Extraña sobre la Defensa y la Defensa Especial han desaparecido.,원더룸이 해제되어 방어와 특수방어가 원래대로 되돌아왔다!,ワンダールームが　かいじょされ ぼうぎょと　とくぼうが　もとにもどった！
It created a bizarre area in which Pokémon’s held items lose their effects!,L’effet des objets tenus est neutralisé !,È stata creata una dimensione in cui gli strumenti dati ai Pokémon non hanno effetto!,"Es entsteht ein Raum, in dem getragene Items ihre Wirkung verlieren!",¡Se ha creado un espacio en el que los efectos de los objetos desaparecen!,지니게 한 도구의 효과가 없어지는 공간을 만들어 냈다!,もたせた　どうぐの　こうかが なくなる　くうかんを　つくりだした！
"Magic Room wore off, and held items’ effects returned to normal!",L’effet des objets tenus est rétabli !,La dimensione non è più alterata e gli strumenti tornano ad avere effetto!,Der Magieraum verpufft. Getragene Items erhalten ihre Wirkung zurück!,Los efectos de Zona Mágica sobre los objetos han desaparecido.,매직룸이 해제되어 도구의 효과가 원래대로 되돌아왔다!,マジックルームが　かいじょされ どうぐの　こうかが　もとにもどった！
The [VAR ITEM2(0000)] strengthened [VAR MOVE(0001)]’s power!,"[VAR 1401(0000)][VAR ITEM2(0000)] renforce[VAR NUMBRNCH(0000,0200)]nt la capacité [VAR MOVE(0001)] !",[VAR 1501(0000)][VAR ITEM2(0000)] incrementa la potenza di [VAR MOVE(0001)]!,[VAR ITEM2(0000)] erhöht die Stärke von [VAR MOVE(0001)]!,"¡[VAR 1701(0000)][VAR ITEM2(0000)] refuerza[VAR NUMBRNCH(0000,0100)]n el poder de [VAR MOVE(0001)]!",[VAR ITEM2(0000)][VAR 1900(0001)] [VAR MOVE(0001)]의 위력을 강하게 했다!,[VAR ITEM2(0000)]は　[VAR MOVE(0001)]の いりょくを　つよめた！
Time has run out! The battle is over!,La limite de temps est dépassée ! Fin du combat !,Il tempo è scaduto! La lotta finisce qui.,Die Zeit ist abgelaufen! Der Kampf wird beendet.,¡Se ha acabado el tiempo! ¡Fin del combate!,제한 시간이 되었습니다! 대전을 종료합니다!,せいげんじかんが　なくなりました！ たいせんを　しゅうりょう　します！
The battle is too long. Playback canceled.,Le combat est trop long. Fin de la retransmission !,La lotta è troppo lunga! La riproduzione viene interrotta!,"Der Kampf dauert zu lange, um weiter wiedergegeben werden zu können.",El combate dura demasiado. Se ha detenido la reproducción.,승부 시간이 길어서 재생을 중단합니다!,しょうぶの　じかんが　ながすぎるため さいせいを　ちゅうだん　します！
Zen Mode triggered!,Mode Transe !,Stato Zen attivato!,Es verfällt in den Trance-Modus!,¡Modo Daruma activado!,달마모드 발동!,ダルマモード　はつどう！
Zen Mode ended!,Mode Normal !,Stato Zen disattivato!,Es verlässt den Trance-Modus!,Modo Daruma desactivado.,달마모드 해제!,ダルマモード　かいじょ！
The two moves have become one! It’s a combined move!,Les deux capacités se sont combinées !,Formidabile! Due mosse che diventano una! È una mossa combinata!,Zwei Attacken bilden zusammen eine Kombi-Attacke!,¡Los dos movimientos se han unido! ¡Es un movimiento combinado!,2개의 기술이 하나가 되었다! 콤비네이션 기술이다!,2つのわざが　1つになった！ コンビネーションわざ　だ！
[VAR 010C(0000)] won’t obey!,[VAR 010C(0000)] n’obéit pas !,[VAR 010C(0000)] non obbedisce!,[VAR 010C(0000)] ist ungehorsam!,¡[VAR 010C(0000)] no quiere obedecer!,[VAR 010C(0000)][VAR 1900(0001)] 말을 듣지 않는다!,[VAR 010C(0000)]は　いうことを　きかない！
[VAR 010C(0000)] is loafing around!,[VAR 010C(0000)] paresse !,[VAR 010C(0000)] sta ciondolando!,[VAR 010C(0000)] faulenzt!,¡[VAR 010C(0000)] está holgazaneando!,[VAR 010C(0000)][VAR 1900(0001)] 게으름을 피우고 있다!,[VAR 010C(0000)]は　なまけている！
[VAR 010C(0000)] turned away!,[VAR 010C(0000)] tourne le dos !,[VAR 010C(0000)] ti dà le spalle!,[VAR 010C(0000)] wendet sich ab!,¡[VAR 010C(0000)] te da la espalda!,[VAR 010C(0000)][VAR 1900(0001)] 외면했다!,[VAR 010C(0000)]は　そっぽをむいた！
[VAR 010C(0000)] pretended not to notice!,[VAR 010C(0000)] fait semblant de ne rien remarquer !,[VAR 010C(0000)] fa finta di niente!,"[VAR 010C(0000)] gibt vor, nichts zu bemerken!",¡[VAR 010C(0000)] se hace el tonto!,[VAR 010C(0000)][VAR 1900(0001)] 모른 체했다!,[VAR 010C(0000)]は　しらんぷりした！
[VAR 010C(0000)] ignored orders!,[VAR 010C(0000)] ignore les ordres !,[VAR 010C(0000)] ignora gli ordini!,[VAR 010C(0000)] ignoriert den Befehl!,¡[VAR 010C(0000)] hace caso omiso de las órdenes!,[VAR 010C(0000)][VAR 1900(0001)] 명령을 무시했다!,[VAR 010C(0000)]は　めいれいを　むしした！
[VAR 010C(0000)] began to nap!,[VAR 010C(0000)] fait la sieste !,[VAR 010C(0000)] fa un riposino!,[VAR 010C(0000)] macht ein Nickerchen!,¡[VAR 010C(0000)] ha decidido echarse una siesta!,[VAR 010C(0000)][VAR 1900(0001)] 낮잠을 자기 시작했다!,[VAR 010C(0000)]は　ひるねを　はじめた！
[VAR 010C(0000)] ignored orders and kept sleeping!,[VAR 010C(0000)] ignore les ordres et dort toujours !,[VAR 010C(0000)] ignora gli ordini e continua a dormire!,[VAR 010C(0000)] ignoriert die Befehle. Es schläft!,¡[VAR 010C(0000)] hace caso omiso de las órdenes y sigue durmiendo!,[VAR 010C(0000)][VAR 1900(0001)] 잠든 채로 명령을 무시했다!,[VAR 010C(0000)]は　ねむったまま めいれいを　むしした！
Automatic center!,Réinitialisation !,Centramento!,Mittig setzen!,Centrando Pokémon,리셋무브!!,リセットムーブ！！
But the item doesn’t do anything there!,Mais cet objet n’est pas utilisable sur cette cible !,Ma qui non puoi usare questo strumento!,"Das Item kann nicht eingesetzt werden, da sich das Pokémon an einer ungeeigneten Stelle befindet!",¡Pero ese objeto no puede usarse con este Pokémon!,그러나 이 도구를 쓸 수 있는 자리에 없었다!,しかし　この　どうぐを つかえる　ばしょに　いなかった！
Sky Drop won’t let [VAR 010C(0000)] go!,[VAR 010C(0000)] est en Chute Libre ! Cette action est impossible !,[VAR 010C(0000)] è intrappolato da Cadutalibera!,Aufgrund von Freier Fall kann [VAR 010C(0000)] diese Aktion nicht ausführen!,¡[VAR 010C(0000)] está bajo los efectos de Caída Libre! No puede actuar libremente.,[VAR 010C(0000)][VAR 1900(0001)] 프리폴 때문에 자유롭지 못하다!,[VAR 010C(0000)]は　フリーフォールで じゆうに　ならない！
The match was forfeited.,Le combat se termine par un forfait.,La lotta finisce per abbandono.,Der Kampf wurde aufgegeben.,El combate ha finalizado por una retirada.,항복으로 대전이 중지되었습니다,こうさんが　えらばれました
Grass grew to cover the battlefield!,Un beau gazon pousse sur le terrain !,Ai piedi dei Pokémon cresce rigogliosa l’erba.,Dichtes Gras schießt aus dem Boden!,¡El terreno de combate se ha cubierto de hierba!,발밑에 풀이 무성해졌다!,あしもとに　くさが　おいしげった！
The grass disappeared from the battlefield.,Le gazon disparaît…,L’erba sparisce.,Das Grasfeld ist wieder verschwunden!,La hierba ha desaparecido.,발밑의 풀이 사라졌다!,あしもとの　くさが　きえさった！
Mist swirls around the battlefield!,Le terrain se couvre de brume !,Ai piedi dei Pokémon si addensa la nebbia.,Am Boden breitet sich dichter Nebel aus!,¡La niebla ha envuelto el terreno de combate!,발밑이 안개로 자욱해졌다!,あしもとに　きりが　たちこめた！
The mist disappeared from the battlefield.,La brume qui recouvrait le terrain se dissipe…,La nebbia si dissolve.,Das Nebelfeld ist wieder verschwunden!,La niebla se ha disipado.,발밑의 안개가 사라졌다!,あしもとの　きりが　きえさった！
An electric current runs across the battlefield!,De l’électricité parcourt le terrain !,Ai piedi dei Pokémon si accumula dell’elettricità.,Elektrische Energie fließt durch den Boden!,¡Se ha formado un campo de corriente eléctrica en el terreno de combate!,발밑에 전기가 떠돌기 시작했다!,あしもとに　でんきが　かけめぐる！
The electricity disappeared from the battlefield.,L’électricité parcourant le terrain s’est dissipée…,L’elettricità svanisce.,Das Elektrofeld ist wieder verschwunden!,El campo de corriente eléctrica ha desaparecido.,발밑의 전기가 사라졌다!,あしもとの　でんきが　きえさった！
Crafty Shield protected your team!,Votre équipe est protégée par la capacité Vigilance !,La tua squadra è protetta da Truccodifesa!,Die Pokémon auf deiner Seite werden von Trickschutz behütet!,¡Truco Defensa protege a tu equipo!,우리 편 주변을 트릭가드가 보호하고 있다!,みかたの　まわりを トリックガードが　まもっている！
Crafty Shield protected the opposing team!,L’équipe ennemie est protégée par la capacité Vigilance !,La squadra avversaria è protetta da Truccodifesa!,Die Pokémon auf der gegnerischen Seite werden von Trickschutz behütet!,¡Truco Defensa protege al equipo rival!,상대 주변을 트릭가드가 보호하고 있다!,あいての　まわりを トリックガードが　まもっている！
[VAR MOVE(0000)] was blocked by the kicked-up mat!,La capacité [VAR MOVE(0000)] a été bloquée par un tatami !,Ribaltappeto protegge da [VAR MOVE(0000)]!,[VAR MOVE(0000)] wurde durch den Tatami-Schild abgewehrt!,¡Escudo Tatami neutraliza [VAR MOVE(0000)]!,[VAR MOVE(0000)][VAR 1900(0001)] 마룻바닥세워막기로 막혔다!,[VAR MOVE(0000)]は たたみがえしで　ふせがれた！
A sticky web spreads out beneath your team’s feet!,Le terrain est couvert d’une Toile Gluante du côté de votre équipe !,Una Rete Vischiosa viene stesa ai piedi della tua squadra!,Am Boden um die Pokémon auf deiner Seite entspinnt sich ein Klebenetz!,¡Una red viscosa se extiende a los pies de tu equipo!,우리 편 발밑에 끈적끈적네트가 펼쳐졌다!,みかたの　あしもとに ねばねばネットが　ひろがった！
